timestamp,property,language
2018-01-07T15:05:58Z,P4668,uk
2018-03-04T20:17:02Z,P4668,ar
2018-03-14T11:37:50Z,P4951,en
2018-03-14T11:38:32Z,P4951,fr
2018-03-14T11:38:32Z,P4951,it
2018-03-14T11:38:33Z,P4951,de
2018-03-14T11:38:34Z,P4951,es
2018-03-14T12:54:12Z,P4951,pl
2018-03-14T18:29:36Z,P4951,uk
2018-03-15T08:12:11Z,P4951,ca
2018-03-16T15:20:01Z,P4951,ar
2018-03-20T10:48:46Z,P4951,sr
2018-03-21T10:51:04Z,P4951,pt
2018-05-23T17:26:46Z,P4951,ko
2017-11-14T01:12:32Z,P4520,en
2017-11-14T01:21:16Z,P4520,fr
2018-01-09T08:07:54Z,P4520,uk
2018-01-20T16:44:36Z,P4520,pl
2018-03-03T20:35:18Z,P4520,sr
2018-03-04T14:45:13Z,P4520,ar
2018-06-03T23:13:20Z,P4520,en-gb
2015-04-18T12:10:25Z,P1827,zh
2015-04-18T12:11:24Z,P1827,en
2015-04-18T20:07:09Z,P1827,de
2015-04-19T12:16:06Z,P1827,fr
2015-04-19T22:30:10Z,P1827,pl
2015-04-21T20:37:32Z,P1827,nl
2015-04-21T20:54:58Z,P1827,ru
2015-04-26T14:05:33Z,P1827,it
2016-09-19T16:14:05Z,P1827,es
2016-10-12T08:02:51Z,P1827,ja
2017-01-06T17:23:29Z,P1827,hu
2017-09-03T21:56:18Z,P1827,bn
2017-12-23T06:56:39Z,P1827,uk
2017-12-30T13:13:44Z,P1827,ar
2018-05-23T18:25:19Z,P1827,ko
2017-12-12T19:40:20Z,P4647,en
2017-12-12T20:58:30Z,P4647,es
2017-12-13T12:43:50Z,P4647,sr
2017-12-13T12:46:25Z,P4647,pt
2017-12-13T20:06:05Z,P4647,pl
2017-12-13T21:28:32Z,P4647,ru
2017-12-14T08:21:46Z,P4647,de
2017-12-14T11:56:49Z,P4647,mk
2017-12-17T09:39:19Z,P4647,uk
2017-12-19T09:00:31Z,P4647,it
2017-12-20T21:15:29Z,P4647,ca
2017-12-20T21:36:56Z,P4647,fi
2017-12-22T11:34:14Z,P4647,ar
2017-12-25T01:01:48Z,P4647,ko
2018-02-03T01:02:07Z,P4647,cs
2018-02-18T17:13:52Z,P4647,nb
2018-03-18T22:03:47Z,P4647,fr
2018-04-14T08:10:04Z,P4647,ja
2018-06-16T17:20:36Z,P4647,zh-hans
2018-07-05T09:09:31Z,P4647,eo
2013-02-04T19:38:26Z,P15,en
2013-02-04T19:39:03Z,P15,fr
2013-02-04T19:50:06Z,P15,it
2013-02-04T19:58:34Z,P15,de
2013-02-04T20:05:08Z,P15,fi
2013-02-04T22:14:34Z,P15,cs
2013-02-04T23:53:55Z,P15,is
2013-02-05T03:30:33Z,P15,zh-hans
2013-02-05T03:33:23Z,P15,ru
2013-02-05T09:59:38Z,P15,hu
2013-02-05T10:32:41Z,P15,hr
2013-02-05T13:29:22Z,P15,es
2013-02-05T16:29:36Z,P15,he
2013-02-05T22:22:45Z,P15,nl
2013-02-06T13:36:58Z,P15,ca
2013-02-06T17:40:25Z,P15,nb
2013-02-07T06:35:03Z,P15,ilo
2013-02-17T16:44:54Z,P15,uk
2013-02-18T21:15:27Z,P15,uz
2013-02-19T13:38:11Z,P15,lv
2013-02-20T12:57:17Z,P15,zh
2013-02-20T12:57:23Z,P15,zh-hant
2013-02-20T18:30:05Z,P15,pt
2013-02-22T13:37:39Z,P15,hy
2013-02-22T20:08:00Z,P15,fa
2013-02-24T03:43:02Z,P15,ja
2013-02-24T16:10:24Z,P15,eo
2013-02-24T19:11:11Z,P15,ta
2013-02-25T12:32:00Z,P15,pt-br
2013-02-27T08:23:58Z,P15,nds
2013-02-27T22:22:35Z,P15,ro
2013-03-02T19:29:58Z,P15,vi
2013-03-02T21:07:44Z,P15,sr
2013-03-04T11:32:55Z,P15,ar
2013-03-08T15:52:38Z,P15,nn
2013-03-08T21:33:02Z,P15,en-gb
2013-03-09T17:53:09Z,P15,pl
2013-03-09T23:46:45Z,P15,sv
2013-03-12T07:57:40Z,P15,el
2013-03-12T09:47:23Z,P15,ko
2013-03-16T10:32:27Z,P15,af
2013-03-17T10:13:18Z,P15,da
2013-03-17T17:42:12Z,P15,zh-tw
2013-04-02T07:53:14Z,P15,de-formal
2013-04-02T07:54:14Z,P15,de-at
2013-04-02T07:55:48Z,P15,de-ch
2013-04-02T23:06:12Z,P15,bar
2013-04-02T23:14:35Z,P15,en-ca
2013-04-02T23:14:45Z,P15,simple
2013-04-16T19:22:35Z,P15,nds-nl
2013-04-17T16:06:41Z,P15,ka
2013-04-25T01:54:39Z,P15,id
2013-05-16T23:45:37Z,P15,mk
2013-06-25T21:34:28Z,P15,oc
2013-06-27T08:14:47Z,P15,ms
2013-06-29T10:12:38Z,P15,bs
2013-08-26T13:54:17Z,P15,gu
2013-09-01T00:43:53Z,P15,be
2013-09-13T14:49:28Z,P15,be-tarask
2013-12-04T21:22:27Z,P15,sco
2014-03-05T11:55:17Z,P15,sk
2014-04-03T16:16:48Z,P15,br
2014-06-15T07:40:15Z,P15,ia
2014-11-06T10:01:19Z,P15,scn
2015-08-31T17:08:45Z,P15,cy
2015-10-23T14:45:46Z,P15,bg
2016-03-18T07:59:18Z,P15,kn
2016-05-13T09:23:16Z,P15,or
2016-06-19T05:59:31Z,P15,te
2016-08-14T20:52:02Z,P15,pa
2016-08-25T17:26:28Z,P15,ku-latn
2016-12-20T16:44:34Z,P15,bn
2017-06-11T06:06:12Z,P15,ml
2017-10-20T12:06:31Z,P15,ba
2017-10-28T16:35:00Z,P15,ur
2017-10-30T11:32:39Z,P15,tr
2018-05-23T14:52:58Z,P15,ast
2017-06-24T21:00:07Z,P4086,en
2017-06-24T21:17:48Z,P4086,da
2017-06-24T21:17:48Z,P4086,nl
2017-06-26T05:04:54Z,P4086,de
2017-06-26T07:39:21Z,P4086,hu
2017-06-26T16:20:32Z,P4086,es
2017-06-26T18:52:57Z,P4086,fr
2017-09-09T12:49:32Z,P4086,id
2017-09-10T05:10:22Z,P4086,ko
2017-12-11T12:24:55Z,P4086,cs
2018-01-04T17:41:11Z,P4086,uk
2018-02-15T15:28:29Z,P4086,ar
2018-05-13T13:29:19Z,P4086,pl
2014-12-01T08:01:38Z,P1636,fr
2014-12-01T08:02:26Z,P1636,en
2014-12-01T08:18:39Z,P1636,de
2014-12-03T15:52:27Z,P1636,ru
2014-12-05T00:04:04Z,P1636,it
2014-12-05T16:19:18Z,P1636,nb
2014-12-06T08:13:59Z,P1636,be
2014-12-08T07:34:25Z,P1636,pl
2014-12-09T13:15:34Z,P1636,sr
2014-12-09T13:25:58Z,P1636,zh-hans
2014-12-13T09:15:11Z,P1636,sv
2014-12-14T20:35:13Z,P1636,es
2014-12-14T20:37:24Z,P1636,pt-br
2014-12-18T13:02:47Z,P1636,nl
2014-12-30T13:34:08Z,P1636,ja
2015-03-11T09:32:54Z,P1636,ca
2015-03-13T01:10:10Z,P1636,sl
2015-03-18T15:34:42Z,P1636,nds
2015-03-21T21:44:28Z,P1636,uk
2015-04-18T18:15:30Z,P1636,pt
2015-05-09T11:22:45Z,P1636,gsw
2015-09-23T20:44:06Z,P1636,mk
2015-11-29T23:06:08Z,P1636,ko
2015-12-04T07:02:06Z,P1636,hu
2016-03-24T09:01:38Z,P1636,cy
2016-03-24T15:03:38Z,P1636,ar
2016-06-19T05:54:42Z,P1636,te
2016-09-05T14:10:23Z,P1636,cs
2016-09-06T00:27:06Z,P1636,yue
2016-09-06T00:27:06Z,P1636,zh
2017-01-12T00:43:43Z,P1636,da
2017-03-15T16:17:26Z,P1636,lv
2017-08-19T06:38:48Z,P1636,lb
2017-10-30T05:13:49Z,P1636,gl
2017-12-25T20:01:47Z,P1636,el
2018-01-30T10:09:51Z,P1636,ka
2018-07-24T14:52:21Z,P1636,be-tarask
2018-07-25T06:10:17Z,P1636,he
2017-03-08T06:32:03Z,P3747,en
2017-03-08T17:09:45Z,P3747,es
2017-03-11T07:28:58Z,P3747,ca
2017-03-12T14:06:20Z,P3747,fr
2017-03-13T15:43:03Z,P3747,da
2017-03-14T13:55:02Z,P3747,nl
2017-06-08T15:59:35Z,P3747,bn
2018-01-02T22:57:37Z,P3747,uk
2018-02-12T13:38:58Z,P3747,ar
2018-06-12T16:19:05Z,P3747,it
2018-06-24T16:56:19Z,P3747,zh-hans
2014-06-22T23:34:01Z,P1375,en
2014-06-23T02:06:28Z,P1375,de
2014-06-23T10:47:25Z,P1375,ru
2014-06-24T12:17:27Z,P1375,he
2014-06-26T18:10:57Z,P1375,pl
2014-06-28T14:19:20Z,P1375,nl
2014-06-30T14:00:28Z,P1375,el
2014-06-30T17:00:48Z,P1375,zh-hant
2014-07-03T03:03:35Z,P1375,zh
2014-07-14T10:41:36Z,P1375,fa
2014-07-15T20:14:07Z,P1375,fr
2014-07-18T02:40:07Z,P1375,sco
2014-08-10T15:28:27Z,P1375,be-tarask
2014-08-25T06:58:04Z,P1375,zh-hans
2014-09-21T15:09:26Z,P1375,mk
2014-11-01T11:20:24Z,P1375,ja
2014-12-25T00:02:53Z,P1375,bs
2015-02-23T19:26:46Z,P1375,sv
2015-03-06T10:52:39Z,P1375,sr
2015-03-26T10:06:21Z,P1375,th
2015-03-27T12:38:58Z,P1375,hr
2015-05-13T22:55:58Z,P1375,it
2015-05-26T16:49:13Z,P1375,eo
2015-06-24T15:08:55Z,P1375,gl
2015-07-17T12:59:35Z,P1375,nb
2015-09-28T14:27:08Z,P1375,ca
2015-12-19T13:52:35Z,P1375,ko
2016-07-07T02:33:03Z,P1375,cy
2016-08-21T17:11:43Z,P1375,sh
2016-09-24T09:59:17Z,P1375,hu
2016-11-19T02:17:09Z,P1375,sl
2017-02-24T02:02:36Z,P1375,es
2017-05-03T13:44:58Z,P1375,fi
2017-11-05T02:11:40Z,P1375,bn
2017-12-18T16:58:55Z,P1375,uk
2017-12-24T08:37:02Z,P1375,ar
2018-07-24T08:42:56Z,P1375,eu
2017-02-10T20:04:25Z,P3603,en
2017-02-10T21:08:31Z,P3603,fr
2017-02-17T11:20:36Z,P3603,nl
2017-04-22T22:07:56Z,P3603,es
2018-01-01T14:33:28Z,P3603,uk
2018-02-03T15:49:37Z,P3603,ar
2018-04-05T07:23:40Z,P3603,ru
2018-07-04T11:39:44Z,P3603,mk
2018-08-13T08:19:15Z,P5629,en
2018-08-13T08:24:32Z,P5629,fr
2018-08-30T13:37:56Z,P5629,ar
2018-08-01T15:12:14Z,P5555,en
2018-08-01T18:32:26Z,P5555,fr
2018-08-03T05:04:35Z,P5555,mk
2018-08-03T08:03:34Z,P5555,pl
2018-08-04T18:25:47Z,P5555,uk
2018-08-05T17:44:17Z,P5555,ar
2018-08-05T23:23:32Z,P5555,nn
2018-08-07T04:51:14Z,P5555,hu
2018-08-08T23:22:46Z,P5555,sr
2018-08-09T17:20:45Z,P5555,fa
2018-08-09T23:03:10Z,P5555,es
2018-08-12T17:03:27Z,P5555,pt-br
2018-08-12T17:03:27Z,P5555,pt
2018-08-15T21:42:44Z,P5555,zh-hans
2018-08-16T18:18:04Z,P5555,de
2018-08-22T12:20:31Z,P5555,sq
2018-08-24T13:38:39Z,P5555,ca
2014-05-22T14:11:50Z,P1324,en
2014-05-22T14:14:22Z,P1324,de
2014-05-22T14:32:40Z,P1324,fr
2014-05-22T22:52:14Z,P1324,pl
2014-05-24T18:31:52Z,P1324,sr
2014-05-24T18:31:55Z,P1324,sr-ec
2014-05-24T18:31:58Z,P1324,sr-el
2014-05-25T15:24:53Z,P1324,ko
2014-05-26T11:05:41Z,P1324,ru
2014-06-28T00:48:29Z,P1324,sco
2014-06-29T17:15:55Z,P1324,nl
2014-07-02T12:27:30Z,P1324,cs
2014-07-08T14:38:46Z,P1324,it
2014-08-09T11:23:53Z,P1324,ca
2014-09-07T06:43:52Z,P1324,vi
2014-09-19T04:37:17Z,P1324,zh-hans
2014-09-19T04:37:33Z,P1324,zh
2014-09-19T04:37:38Z,P1324,zh-hant
2014-09-27T13:41:29Z,P1324,mk
2014-10-01T13:53:00Z,P1324,scn
2014-11-28T06:21:30Z,P1324,ar
2014-12-12T11:34:43Z,P1324,pt
2015-03-08T22:11:30Z,P1324,ce
2015-04-16T04:57:29Z,P1324,es
2015-05-07T19:55:46Z,P1324,fi
2015-05-21T10:51:22Z,P1324,eo
2015-10-05T09:45:07Z,P1324,nb
2016-02-27T04:53:22Z,P1324,zh-tw
2016-03-05T09:04:53Z,P1324,fa
2016-03-17T23:06:41Z,P1324,hu
2016-05-07T18:54:43Z,P1324,gl
2016-06-10T12:08:59Z,P1324,nn
2016-08-26T11:36:03Z,P1324,bn
2016-09-30T18:08:49Z,P1324,ja
2016-10-04T16:14:23Z,P1324,ast
2016-11-20T11:03:25Z,P1324,lt
2017-02-15T10:42:59Z,P1324,sv
2017-08-02T15:16:38Z,P1324,be-tarask
2017-08-17T03:38:27Z,P1324,id
2017-10-05T10:38:40Z,P1324,lv
2017-11-15T13:30:44Z,P1324,tt
2017-11-26T20:27:06Z,P1324,uk
2018-02-26T10:48:25Z,P1324,he
2018-04-09T16:47:11Z,P1324,da
2016-03-30T01:37:58Z,P2686,en
2016-03-30T01:38:33Z,P2686,de
2016-03-30T04:34:57Z,P2686,hu
2016-03-30T09:24:21Z,P2686,ru
2016-03-30T13:50:52Z,P2686,pt
2016-04-01T21:33:53Z,P2686,nl
2016-04-05T10:13:36Z,P2686,da
2016-04-05T17:55:51Z,P2686,fr
2016-04-09T16:39:16Z,P2686,es
2016-04-29T20:06:38Z,P2686,pl
2016-06-18T08:23:39Z,P2686,ca
2017-03-12T17:13:06Z,P2686,sco
2017-12-17T07:27:42Z,P2686,ar
2017-12-23T19:53:18Z,P2686,uk
2014-10-28T18:37:51Z,P1581,en
2014-10-31T09:37:44Z,P1581,te
2014-10-31T12:19:27Z,P1581,ru
2014-10-31T19:52:13Z,P1581,nb
2014-11-01T00:41:46Z,P1581,pl
2014-11-02T14:53:28Z,P1581,de
2014-11-03T14:37:11Z,P1581,sr
2014-11-05T15:24:55Z,P1581,hu
2014-11-08T00:23:31Z,P1581,ja
2014-11-19T11:08:36Z,P1581,ca
2014-11-25T13:10:15Z,P1581,nl
2014-12-05T00:36:35Z,P1581,it
2014-12-19T04:20:47Z,P1581,fr
2015-01-09T20:53:25Z,P1581,cs
2015-04-16T04:09:56Z,P1581,es
2015-05-15T16:04:50Z,P1581,fi
2015-08-05T15:33:40Z,P1581,bg
2015-08-14T12:04:45Z,P1581,pt
2015-09-23T16:50:09Z,P1581,mk
2015-11-14T02:12:12Z,P1581,ko
2015-11-27T14:00:12Z,P1581,eo
2015-12-25T12:33:36Z,P1581,zh-hans
2015-12-25T12:33:44Z,P1581,zh-hant
2015-12-30T03:42:38Z,P1581,th
2016-01-06T23:24:24Z,P1581,ar
2016-02-06T10:03:34Z,P1581,lb
2016-02-14T13:30:04Z,P1581,mt
2016-03-05T09:05:34Z,P1581,fa
2016-04-13T14:46:55Z,P1581,ro
2016-05-10T09:56:57Z,P1581,ta
2016-06-05T21:53:00Z,P1581,da
2016-08-23T12:38:26Z,P1581,ku-latn
2016-10-11T16:14:53Z,P1581,ka
2016-12-01T18:50:32Z,P1581,eu
2017-01-24T21:49:50Z,P1581,et
2017-02-27T12:42:01Z,P1581,lv
2017-05-06T15:03:22Z,P1581,bn
2017-05-22T14:33:36Z,P1581,zh
2017-07-13T08:26:37Z,P1581,cy
2017-08-02T15:15:47Z,P1581,be-tarask
2017-09-05T12:18:40Z,P1581,sq
2017-11-15T13:17:29Z,P1581,tt
2017-11-27T10:17:18Z,P1581,uk
2017-12-13T13:53:45Z,P1581,ur
2018-03-05T07:34:56Z,P1581,he
2018-04-21T18:14:24Z,P1581,tt-cyrl
2018-05-19T14:04:15Z,P1581,be
2018-06-30T00:40:51Z,P1581,sv
2018-07-26T00:53:47Z,P1581,pt-br
2018-08-02T14:09:26Z,P1581,nn
2017-05-14T22:31:32Z,P3955,en
2017-05-15T21:44:15Z,P3955,fr
2017-05-23T16:25:50Z,P3955,da
2017-05-23T16:25:50Z,P3955,nl
2017-05-24T04:57:12Z,P3955,es
2017-06-05T11:51:29Z,P3955,ar
2017-06-08T15:45:20Z,P3955,bn
2017-07-28T12:37:39Z,P3955,mk
2018-01-03T20:23:37Z,P3955,uk
2017-02-24T07:28:34Z,P3700,en
2017-02-24T07:35:29Z,P3700,fr
2017-02-27T18:55:47Z,P3700,sr
2017-02-28T00:42:46Z,P3700,nl
2017-06-08T15:44:14Z,P3700,bn
2018-01-01T23:00:52Z,P3700,uk
2018-02-12T12:34:19Z,P3700,ar
2018-08-05T21:22:40Z,P3700,da
2018-07-04T09:15:56Z,P5425,en
2018-07-04T10:08:38Z,P5425,pl
2018-07-04T12:23:15Z,P5425,ja
2018-07-05T06:38:10Z,P5425,zh-hant
2018-07-05T11:04:14Z,P5425,uk
2018-07-05T14:25:41Z,P5425,ca
2018-07-06T11:11:30Z,P5425,mk
2018-07-06T11:11:35Z,P5425,sr
2018-07-15T05:48:07Z,P5425,de
2018-07-18T15:01:10Z,P5425,fr
2018-07-19T09:45:47Z,P5425,es
2018-07-28T13:10:51Z,P5425,ar
2018-08-14T13:40:19Z,P5425,ru
2014-05-03T12:03:03Z,P1289,en
2014-05-03T19:02:50Z,P1289,ru
2014-05-09T11:37:52Z,P1289,de
2014-06-29T17:29:46Z,P1289,nl
2014-08-10T15:23:46Z,P1289,be-tarask
2014-09-21T15:07:45Z,P1289,mk
2015-05-15T17:10:37Z,P1289,fr
2016-05-25T02:01:27Z,P1289,eo
2016-07-06T16:42:04Z,P1289,cy
2017-12-18T16:28:07Z,P1289,uk
2017-12-24T08:04:34Z,P1289,ar
2014-09-21T22:06:12Z,P1483,fr
2014-09-21T22:09:25Z,P1483,en
2014-09-22T08:16:19Z,P1483,ru
2014-09-22T17:58:54Z,P1483,nb
2014-09-23T10:07:23Z,P1483,pl
2014-09-23T16:59:23Z,P1483,mk
2014-09-23T21:07:26Z,P1483,nl
2014-09-24T10:53:45Z,P1483,de
2014-10-03T01:11:34Z,P1483,zh-hans
2014-10-03T22:08:02Z,P1483,hu
2015-01-30T12:45:21Z,P1483,sr
2015-05-02T18:48:00Z,P1483,fa
2017-04-24T04:29:12Z,P1483,es
2017-12-19T22:32:29Z,P1483,uk
2017-12-24T10:33:22Z,P1483,ar
2018-03-21T04:24:00Z,P1483,ca
2018-07-19T14:10:02Z,P1483,be-tarask
2017-02-16T14:56:15Z,P3634,en
2017-02-17T11:19:16Z,P3634,fr
2017-02-18T09:33:37Z,P3634,nl
2017-03-19T09:50:48Z,P3634,ca
2017-03-27T22:02:37Z,P3634,de
2017-04-22T22:05:18Z,P3634,es
2017-05-22T19:13:56Z,P3634,cy
2017-08-09T18:13:55Z,P3634,lv
2017-11-05T01:16:03Z,P3634,bn
2018-01-01T19:12:12Z,P3634,uk
2018-01-04T12:52:28Z,P3634,ar
2018-05-19T09:06:45Z,P3634,pl
2018-07-04T06:09:46Z,P3634,zh-hant
2015-04-12T02:42:13Z,P1815,de
2015-04-12T02:42:45Z,P1815,en
2015-04-12T02:42:55Z,P1815,ru
2015-04-15T12:04:58Z,P1815,nl
2015-04-19T12:09:59Z,P1815,fr
2015-11-19T23:25:46Z,P1815,es
2016-07-10T22:13:27Z,P1815,mk
2017-12-15T15:28:18Z,P1815,ar
2017-12-22T17:09:12Z,P1815,uk
2018-05-22T18:55:41Z,P1815,ca
2018-06-17T16:13:07Z,P1815,zh-hans
2017-02-24T22:21:22Z,P3707,en
2017-02-25T15:00:28Z,P3707,fr
2017-02-28T00:44:07Z,P3707,nl
2017-02-28T07:43:14Z,P3707,de
2018-01-02T22:01:30Z,P3707,uk
2018-02-12T12:38:56Z,P3707,ar
2015-03-26T09:53:04Z,P1801,en
2015-03-26T09:56:29Z,P1801,ru
2015-03-28T21:30:54Z,P1801,nl
2015-03-28T21:57:08Z,P1801,it
2015-03-29T15:52:11Z,P1801,fr
2015-03-30T18:08:47Z,P1801,de
2015-03-31T23:37:23Z,P1801,es
2015-04-08T22:34:42Z,P1801,pt
2015-04-12T06:24:57Z,P1801,be
2015-04-20T08:54:21Z,P1801,sr
2015-04-26T13:00:41Z,P1801,pl
2015-04-26T13:00:43Z,P1801,eo
2015-06-27T15:57:11Z,P1801,lv
2015-07-09T21:52:58Z,P1801,mk
2015-07-28T15:37:01Z,P1801,ca
2015-09-15T19:33:25Z,P1801,el
2015-09-16T08:21:56Z,P1801,hu
2015-09-22T18:42:30Z,P1801,cs
2016-02-22T21:18:29Z,P1801,ar
2016-03-19T07:44:52Z,P1801,ko
2016-05-22T11:02:42Z,P1801,be-tarask
2016-06-05T10:43:38Z,P1801,nb
2016-07-27T08:15:19Z,P1801,sl
2016-09-03T14:08:32Z,P1801,ka
2016-09-19T06:11:04Z,P1801,cy
2016-11-05T06:06:42Z,P1801,ja
2016-11-14T17:11:01Z,P1801,zh
2016-11-16T23:34:57Z,P1801,eu
2017-01-20T19:08:19Z,P1801,da
2017-03-12T17:08:27Z,P1801,sco
2017-04-07T18:18:43Z,P1801,hy
2017-04-09T17:22:08Z,P1801,he
2017-08-03T12:53:11Z,P1801,hsb
2017-11-19T12:04:16Z,P1801,tr
2017-12-01T07:27:04Z,P1801,uk
2018-05-30T19:31:26Z,P1801,sv
2018-08-02T20:03:44Z,P1801,en-gb
2017-02-21T13:00:22Z,P3680,en
2017-02-23T22:58:35Z,P3680,nl
2017-02-25T00:31:51Z,P3680,pt
2017-02-28T03:36:03Z,P3680,es
2017-03-01T09:09:15Z,P3680,ru
2017-03-01T11:16:34Z,P3680,nb
2017-03-05T13:40:18Z,P3680,fr
2017-03-10T21:55:32Z,P3680,pl
2017-03-20T09:49:46Z,P3680,ca
2017-05-04T18:20:02Z,P3680,fi
2017-06-04T11:19:31Z,P3680,sr
2017-06-14T08:41:41Z,P3680,mk
2017-07-03T20:19:09Z,P3680,de
2017-07-07T21:04:10Z,P3680,ar
2017-07-23T15:13:47Z,P3680,he
2017-08-01T10:25:16Z,P3680,nn
2017-09-25T15:17:57Z,P3680,zh-hans
2017-10-01T15:28:17Z,P3680,cy
2017-10-05T08:12:50Z,P3680,lv
2017-11-04T12:00:04Z,P3680,ko
2017-12-10T20:54:04Z,P3680,uk
2018-01-18T12:04:16Z,P3680,sv
2018-04-14T22:08:13Z,P3680,zh
2018-04-15T16:37:58Z,P3680,en-gb
2018-07-09T19:21:18Z,P3680,it
2016-10-01T11:50:57Z,P3236,en
2016-10-04T20:07:59Z,P3236,nl
2016-10-06T22:59:21Z,P3236,es
2016-10-19T20:53:15Z,P3236,pl
2017-11-14T20:03:30Z,P3236,fr
2017-12-30T23:40:41Z,P3236,uk
2018-01-13T09:42:32Z,P3236,ar
2018-06-19T20:50:09Z,P3236,zh-hans
2014-11-29T09:58:51Z,P1629,zh
2014-11-29T09:59:22Z,P1629,en
2014-11-29T09:59:44Z,P1629,fr
2014-11-29T22:41:39Z,P1629,nb
2014-11-30T18:57:16Z,P1629,ru
2014-12-03T12:31:55Z,P1629,nl
2014-12-03T23:13:03Z,P1629,da
2014-12-04T09:53:32Z,P1629,it
2014-12-04T10:19:12Z,P1629,sv
2014-12-04T11:17:31Z,P1629,pt
2014-12-04T17:33:27Z,P1629,cs
2014-12-04T19:56:15Z,P1629,hu
2014-12-07T13:11:47Z,P1629,fi
2014-12-08T12:59:15Z,P1629,de
2014-12-08T14:43:16Z,P1629,el
2014-12-08T17:18:28Z,P1629,sr
2014-12-13T13:21:29Z,P1629,ko
2014-12-20T17:43:35Z,P1629,be
2014-12-21T17:16:03Z,P1629,pl
2015-01-04T21:37:43Z,P1629,es
2015-01-06T08:21:49Z,P1629,ar
2015-01-06T15:12:52Z,P1629,ja
2015-01-15T00:02:40Z,P1629,mk
2015-01-16T22:33:01Z,P1629,fa
2015-01-19T17:24:06Z,P1629,tt
2015-01-23T01:33:09Z,P1629,zh-hans
2015-03-05T21:36:47Z,P1629,ce
2015-03-11T09:34:41Z,P1629,ca
2015-03-11T22:25:11Z,P1629,bs
2015-03-24T17:40:12Z,P1629,hr
2015-03-26T10:35:26Z,P1629,th
2015-04-08T15:57:41Z,P1629,ne
2015-04-18T02:07:46Z,P1629,ast
2015-05-05T11:59:38Z,P1629,scn
2015-05-19T06:03:16Z,P1629,cy
2015-05-19T14:22:55Z,P1629,be-tarask
2015-05-25T23:41:55Z,P1629,uk
2015-06-24T14:59:42Z,P1629,gl
2015-07-15T13:34:27Z,P1629,nds
2015-08-03T16:57:09Z,P1629,pt-br
2015-08-23T13:32:18Z,P1629,vi
2015-09-10T05:53:16Z,P1629,ilo
2015-12-13T08:18:14Z,P1629,ro
2016-01-17T06:34:23Z,P1629,id
2016-01-31T08:38:00Z,P1629,frr
2016-02-04T12:26:44Z,P1629,lb
2016-05-25T01:56:51Z,P1629,eo
2016-08-15T14:57:57Z,P1629,bn
2016-08-22T17:15:24Z,P1629,sco
2016-08-26T17:21:55Z,P1629,zh-hant
2016-09-03T13:36:08Z,P1629,ka
2016-09-29T06:36:59Z,P1629,zh-tw
2016-11-14T17:29:45Z,P1629,tr
2016-11-18T08:01:32Z,P1629,ba
2017-01-12T00:32:01Z,P1629,ms
2017-01-22T20:41:41Z,P1629,eu
2017-01-23T07:52:29Z,P1629,oc
2017-01-29T19:44:09Z,P1629,an
2017-02-19T09:10:51Z,P1629,he
2017-02-24T14:59:25Z,P1629,sk
2017-03-01T14:42:09Z,P1629,yue
2017-04-02T08:41:09Z,P1629,tg
2017-04-19T10:47:43Z,P1629,bar
2017-06-17T14:48:41Z,P1629,tcy
2017-06-17T14:48:41Z,P1629,kn
2017-07-04T07:27:31Z,P1629,tg-cyrl
2017-08-09T10:37:45Z,P1629,nn
2017-10-18T12:41:23Z,P1629,hsb
2017-12-15T15:11:30Z,P1629,br
2018-01-09T14:02:12Z,P1629,sl
2018-01-19T10:10:03Z,P1629,zh-cn
2018-01-19T10:10:07Z,P1629,zh-sg
2018-01-19T10:10:26Z,P1629,zh-hk
2018-01-19T10:10:31Z,P1629,zh-mo
2018-02-05T18:40:17Z,P1629,ur
2018-05-05T19:29:19Z,P1629,tt-cyrl
2018-06-08T09:59:48Z,P1629,sq
2018-07-30T10:55:06Z,P1629,mr
2017-11-18T17:56:19Z,P4541,en
2017-11-18T19:03:29Z,P4541,fr
2018-01-09T08:58:02Z,P4541,uk
2018-03-04T12:23:22Z,P4541,ar
2018-08-05T21:14:42Z,P4541,da
2017-03-21T19:19:23Z,P3783,en
2017-03-23T13:42:46Z,P3783,fr
2017-04-22T04:20:59Z,P3783,nl
2017-04-22T21:16:59Z,P3783,es
2017-05-27T03:06:37Z,P3783,mk
2017-12-26T20:57:41Z,P3783,uk
2018-02-12T13:53:22Z,P3783,ar
2018-05-19T09:04:27Z,P3783,pl
2018-07-05T06:13:01Z,P3783,zh-hant
2018-01-29T21:15:48Z,P4788,en
2018-01-30T11:17:28Z,P4788,nb
2018-01-30T13:08:20Z,P4788,mk
2018-01-30T17:03:10Z,P4788,uk
2018-02-02T10:57:13Z,P4788,sr
2018-02-04T09:40:58Z,P4788,ca
2018-02-06T08:35:32Z,P4788,it
2018-02-06T11:33:19Z,P4788,sv
2018-02-18T15:12:23Z,P4788,ar
2018-02-21T16:11:12Z,P4788,fr
2018-05-23T09:07:56Z,P4788,ko
2018-06-16T16:07:37Z,P4788,zh-hans
2018-07-25T10:56:10Z,P4788,de
2018-06-21T20:04:22Z,P5353,en
2018-06-21T20:04:32Z,P5353,de
2018-06-22T13:24:23Z,P5353,pt
2018-06-22T13:24:23Z,P5353,eo
2018-06-22T23:57:56Z,P5353,sr
2018-06-23T09:24:48Z,P5353,mk
